b, table_size, exe_time, filename
27183, 402221, 0.6530318260, english_small.txt, 8850, 11277, 8, 0,
250726, 1000081, 0.4839968681, english_small.txt, 3552, 3882, 4, 0,
27183, 402221, 1.2530012131, english_large.txt, 47013, 91423, 24, 0,
250726, 1000081, 1.1370310783, english_large.txt, 18651, 23172, 7, 0,
27183, 402221, 1.2750000954, french.txt, 50850, 103017, 31, 0,
250726, 1000081, 1.2760632038, french.txt, 20393, 25581, 10, 0,
