b, table_size, exe_time, filename
27183, 402221, 0.4770040512, english_small.txt, 8848, 10955, 6, 0,
250726, 1000081, 0.4940016270, english_small.txt, 3549, 3854, 3, 0,
27183, 402221, 1.3009996414, english_large.txt, 47075, 79380, 15, 0,
250726, 1000081, 1.2869982719, english_large.txt, 18646, 22658, 7, 0,
27183, 402221, 1.2970023155, french.txt, 50871, 87747, 16, 0,
250726, 1000081, 1.2950017452, french.txt, 20379, 25013, 6, 0,
